,Unnamed: 0,id,book_id,best_book_id,work_id,books_count,isbn13,original_publication_year,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,goodreads_book_id
1706,1706,1766,12680907,12680907,6508730,51,9780803734740.0,2012.0,4.01,74479,80120,7159,1359,4235,16099,29228,12680907
1707,1707,1767,6604794,6604794,6798696,68,9780803734950.0,2010.0,4.04,61937,71175,7709,1710,3899,13383,23304,6604794
1708,1708,1768,34504,34504,1494222,103,9780061020670.0,1988.0,4.11,60472,69520,2031,243,1873,13916,27591,34504
1709,1709,1769,17617277,17617277,24581234,28,9781301347940.0,2013.0,4.21,83000,87959,7007,2266,3816,12023,24581,17617277
1710,1710,1770,15729539,15729539,21408527,20,9780062200570.0,2013.0,4.06,50181,59499,7761,1146,2574,10053,23682,15729539
1711,1711,1771,337113,337113,1389477,596,9780140434740.0,1848.0,3.91,59408,65305,2751,1345,3512,15624,24144,337113
1712,1712,1772,272895,272895,671846,59,9780965476030.0,1941.0,4.18,60720,62791,967,491,1824,11964,20094,272895
1713,1713,1773,13600318,13600318,19192337,29,,2013.0,4.42,69657,71579,5364,818,1832,7404,17860,13600318
1714,1714,1774,65111,65111,1168322,48,9780064410140.0,2004.0,3.99,73492,76000,1545,839,3693,17817,26906,65111
1715,1715,1775,581409,581409,1442720,33,9788424133500.0,1975.0,4.22,65259,66299,865,1046,2191,10926,18818,581409
1716,1716,1776,11381643,11381643,16313158,17,9780983212550.0,2011.0,4.08,85266,91010,4884,1993,4315,15728,31458,11381643
1717,1717,1779,11918,11918,2606334,68,9780452286030.0,2001.0,4.06,71988,77950,3981,1791,4099,14413,25274,11918
1718,1718,1780,8705784,8705784,13578604,29,9780312624680.0,2011.0,4.13,68084,70503,3837,1852,3295,11507,20824,8705784
1719,1719,1781,191113,191113,884960,24,9781844280130.0,2003.0,4.29,59698,62247,2832,1245,2543,8268,15201,191113
1720,1720,1782,17347389,17347389,21598446,48,9780545424940.0,2013.0,4.27,75637,84512,10775,803,2111,10696,30520,17347389
1721,1721,1783,264,264,1434368,508,9780141439630.0,1881.0,3.76,55019,59317,2105,1935,4908,15386,20335,264
1722,1722,1784,264158,264158,256076,284,9780486290720.0,1844.0,4.28,56633,69127,1341,566,1878,9915,22366,264158
1723,1723,1785,99300,99300,1467808,18,9780486298570.0,1892.0,4.02,64690,64970,1385,1039,3145,13365,23546,99300
1724,1724,1789,4325,4325,7995,35,9780142401750.0,2000.0,3.91,64082,65731,3813,1556,4772,15338,20590,4325
1725,1725,1791,248483,248483,1138972,33,9781596912850.0,2007.0,3.54,66400,71565,10310,2414,8021,23997,22990,248483
1726,1726,1795,11607,11607,3652165,51,9780451197960.0,1982.0,3.8,62268,67356,1929,723,4280,20084,24714,11607
1727,1727,1796,68210,68210,2481792,75,9780312424400.0,2004.0,3.84,54081,58412,7870,2359,5175,12339,18141,68210
1728,1728,1799,8428064,8428064,11015791,46,9781423121310.0,2011.0,4.13,74589,77626,4496,1036,2945,14055,26694,8428064
1729,1729,1801,15575,15575,877015,110,9781857231520.0,1977.0,3.76,58967,66645,3140,2791,5838,16067,22050,15575
1730,1730,1802,32418,32418,2992500,132,9780099297700.0,1999.0,3.72,57569,63555,2098,2166,5811,17220,20844,32418
1731,1731,1803,395871,395871,385368,33,9780061140980.0,2007.0,3.67,68651,72227,3856,3663,8247,18819,19054,395871
1732,1732,1805,3575676,3575676,3617922,12,9781416974530.0,2009.0,4.2,58232,59070,809,1115,2652,9863,15216,3575676
1733,1733,1806,5174,5174,941309,63,9780743466520.0,1996.0,3.95,50446,53947,2655,1544,3316,11112,18471,5174
1734,1734,1807,10626594,10626594,15535056,47,9780545224900.0,2011.0,4.08,70335,76231,10427,2159,3992,12420,24712,10626594
1735,1735,1809,201341,201341,2984402,41,9780441005760.0,1988.0,4.09,56860,58425,654,626,1842,11769,21559,201341
1736,1736,1810,23848559,23848559,43075476,38,9781250077000.0,2015.0,3.93,59743,67556,8498,2513,4499,13107,22580,23848559
1737,1737,1811,6420,6420,812053,26,9780312986350.0,2002.0,3.68,62726,65154,1565,1997,7022,19528,18169,6420
1738,1738,1812,13810,13810,766896,37,9780553564940.0,1982.0,4.25,53878,55314,524,586,1435,7939,18946,13810
1739,1739,1814,8492768,8492768,11606373,40,9781439164630.0,2011.0,3.95,52095,56765,6006,582,2450,12864,24336,8492768
1740,1740,1815,5509,5509,558948,48,9780671662350.0,1987.0,4.26,50412,51027,629,1015,1480,6893,15228,5509
1741,1741,1816,13055592,13055592,18130445,41,9780765317000.0,2012.0,3.84,53746,62419,7934,1049,3740,15787,25713,13055592
1742,1742,1818,2168860,2168860,2174436,45,9780061245090.0,2008.0,4.31,76368,81752,3250,686,1916,10599,26385,2168860
1743,1743,1820,5047880,5047880,5114483,47,9780061449060.0,2009.0,4.02,60519,65389,3102,1301,3531,12922,22281,5047880
1744,1744,1821,2292384,2292384,3173189,39,9780312349520.0,2008.0,4.02,70806,75011,3147,435,2834,17632,28086,2292384
1745,1745,1823,160629,160629,1544060,109,9780007174160.0,1958.0,4.21,62590,64024,783,589,1894,11370,19715,160629
1746,1746,1824,162089,162089,2191062,62,9780060887340.0,2007.0,3.96,59403,64318,3150,849,3660,15492,21492,162089
1747,1747,1825,91253,91253,3014191,76,9780440800460.0,1981.0,4.08,58135,61520,1177,934,2280,12583,20912,91253
1748,1748,1826,98427,98427,1832579,67,9780446364800.0,1992.0,4.07,50264,51626,555,455,1520,10343,20739,98427
1749,1749,1827,65118,65118,2361348,62,9781405206130.0,2001.0,3.95,66327,73955,1727,702,3605,18638,27090,65118
1750,1750,1830,6134826,6134826,6313389,69,9780312532760.0,2009.0,3.61,74367,78447,3611,3935,9508,21715,21521,6134826
1751,1751,1836,18419,18419,265988,30,9781933718000.0,1993.0,4.41,51219,51767,1320,515,1316,6095,12191,18419
1752,1752,1840,84136,84136,2384,49,9780312979970.0,2002.0,4.17,70274,74975,3081,1409,3288,12339,22030,84136
1753,1753,1841,2029177,2029177,3307932,62,9780316014780.0,2008.0,3.74,51720,58612,5751,2030,5503,15467,18033,2029177
1754,1754,1842,111180,111180,3349824,51,9780743418740.0,2002.0,3.93,52168,55211,2690,492,2628,13550,22197,111180
1755,1755,1843,9844,9844,2317177,54,9780812972350.0,2005.0,3.36,50598,53202,4372,3089,7820,17606,16367,9844
1756,1756,1845,58027,72579,2069530,91,9783442723430.0,1996.0,3.97,51511,60149,2881,590,2339,13103,26233,58027
1757,1757,1846,17876893,17876893,25032500,66,9780425273870.0,2014.0,4.06,57831,71432,5234,1485,4142,13664,21245,17876893
1758,1758,1848,6381205,6381205,6569140,43,9780316056630.0,2009.0,3.91,73051,78238,8554,2589,4520,16299,28843,6381205
1759,1759,1850,1661957,1661957,1656772,50,9781416953580.0,2008.0,3.75,69046,72067,5180,3159,6682,17699,21663,1661957
1760,1760,1852,270804,270804,262530,16,9781416940910.0,2007.0,4.28,51726,53542,2455,519,1699,7695,15899,270804
1761,1761,1857,13835,13835,1142860,52,9780689878560.0,1984.0,4.25,66382,70595,1464,941,1724,10424,22977,13835
1762,1762,1858,13132,13132,2549051,76,9780446614830.0,2004.0,4.0,55599,60574,1718,269,1879,14801,24483,13132
1763,1763,1859,12543,12543,841198,28,9780385480020.0,1994.0,4.22,55606,57364,5306,482,1700,8345,20799,12543
1764,1764,1860,8835379,6325285,6510846,80,9780805092520.0,2009.0,4.12,62978,82241,8320,1006,3019,14262,30391,8835379
1765,1765,1861,6581511,6581511,7253963,64,9780312590440.0,2009.0,3.66,68104,71034,2468,3410,8196,19221,18536,6581511
1766,1766,1862,216443,216443,1133995,73,9780553296130.0,1991.0,4.12,50300,54423,2069,409,1882,10046,20473,216443
1767,1767,1863,13837,13837,1123099,51,9780689878570.0,1988.0,4.28,65027,68419,1217,1000,1700,9328,21166,13837
1768,1768,1869,150739,150739,1178402,33,9780152045660.0,1990.0,4.14,67663,69992,2695,1270,2575,12165,22888,150739
1769,1769,1871,37301,37301,1070686,44,9780425205820.0,1989.0,4.13,52416,56027,1574,843,1546,9633,21565,37301
1770,1770,1875,474858,474858,177766,22,9780439598380.0,1998.0,4.24,51764,52142,1518,841,2057,8441,13466,474858
1771,1771,1878,12948,12948,990886,832,9780140620610.0,1898.0,3.45,53644,66011,4401,2984,8843,21744,20385,12948
1772,1772,1879,6066819,6066819,6243154,38,9780743294290.0,2009.0,3.48,50738,52779,3481,1534,6166,19341,16693,6066819
1773,1773,1885,42607,42607,702863,709,9780743484860.0,1599.0,3.83,56395,61497,1312,894,3908,17213,22421,42607
1774,1774,1886,95431,95431,1433215,19,9781563892620.0,1996.0,4.16,51267,51810,1348,1629,2165,7138,16056,95431
1775,1775,1887,15638,15638,2327623,501,9780451528930.0,1897.0,4.05,54607,60623,1463,801,2726,12688,20653,15638
1776,1776,1889,3128411,3128411,3159812,29,9781841496860.0,2009.0,4.34,69516,79451,2370,235,925,9446,29815,3128411
1777,1777,1890,8709526,8709526,13582373,26,9781595143200.0,2013.0,4.41,73056,77721,5633,526,1273,8244,23790,8709526
1778,1778,1891,6050298,6050298,6225943,39,9780385341650.0,2009.0,4.43,68816,76586,4211,497,1335,7261,22881,6050298
1779,1779,1892,16243,16243,18001,77,9780316010700.0,2004.0,3.82,54908,60139,4910,1126,3710,15133,25225,16243
1780,1780,1893,15799166,15799166,21522131,43,9780345544120.0,2013.0,4.14,61211,66473,2919,945,2760,11184,22878,15799166
1781,1781,1895,25099,25099,2648,50,9781563892260.0,1990.0,4.44,54420,62308,1793,124,664,5797,20761,25099
1782,1782,1896,1000751,1000751,1099715,405,9780689849110.0,1912.0,3.95,56529,61238,1424,1310,3432,14699,19596,1000751
1783,1783,1900,10588,10588,150039,68,9780450610100.0,1993.0,3.9,54401,59208,905,412,2650,16264,23036,10588
1784,1784,1901,7304203,7304203,6967072,37,9780385341680.0,2011.0,4.46,73030,79297,6025,1175,1695,6734,19798,7304203
1785,1785,1903,13324841,13324841,18252076,35,9780547887200.0,2012.0,3.98,54620,61353,7093,633,3074,13411,24215,13324841
1786,1786,1904,18310944,18310944,27097530,13,9781401248960.0,2015.0,3.94,52973,53412,1043,4360,3419,8193,12325,18310944
1787,1787,1906,7137775,7137775,7401343,37,9780802720860.0,2010.0,4.22,68270,71900,3704,797,2666,11463,22277,7137775
1788,1788,1911,7093952,7093952,7350661,65,9780670021870.0,2010.0,3.97,55355,61097,5736,584,2205,13196,27712,7093952
1789,1789,1914,41811,41811,140376,139,9780586008360.0,1954.0,4.14,51059,58121,1689,212,1282,10553,24246,41811
1790,1790,1916,232109,232109,2029611,63,9780380709240.0,1965.0,3.9,61754,63725,1419,952,3280,17270,21684,232109
1791,1791,1917,3432478,3432478,3473471,56,9780575090860.0,2009.0,3.59,64093,74058,8336,4754,9003,18505,21469,3432478
1792,1792,1918,189783,189783,2121201,95,9780736693420.0,1982.0,3.96,51161,55544,1264,858,3022,12442,20133,189783
1793,1793,1919,7741325,7741325,10551409,40,9780375866590.0,2010.0,3.82,54920,62663,6564,1504,4374,16073,22588,7741325
1794,1794,1924,34517,34517,1796454,80,9780552152950.0,1991.0,4.27,52845,62795,1789,155,1087,9103,23540,34517
1795,1795,1930,59829,59829,58217,72,9780749932770.0,2001.0,4.19,50255,54488,1449,575,1514,9430,18221,59829
1796,1796,1931,645023,645023,1808841,58,9780345335710.0,1984.0,4.16,54682,57683,523,315,1651,10572,21181,645023
1797,1797,1932,8492319,8492319,12784133,43,9780451233160.0,2011.0,4.28,66871,73613,3776,489,2211,10859,22524,8492319
1798,1798,1938,6687,6687,2615068,133,9780142404130.0,1972.0,3.64,62359,70177,1890,1400,6547,23564,22818,6687
1799,1799,1939,826585,826585,421426,16,9780060266870.0,1998.0,4.23,51385,51753,829,505,1853,9163,13809,826585
1800,1800,1944,51428,51428,1696926,45,9780385733410.0,2005.0,3.98,81420,83916,3101,2320,4306,17352,28982,51428
1801,1801,1945,344262,344262,13411866,49,9780385339160.0,2007.0,4.3,69032,78241,4322,408,1705,10116,27406,344262
1802,1802,1946,2702704,2702704,2728068,45,9780385341640.0,2008.0,4.34,68452,76689,3989,564,1583,9222,25139,2702704
1803,1803,1948,24120519,24120519,43712653,71,9781594747590.0,2015.0,4.15,58435,69660,7936,507,2285,11892,26480,24120519
1804,1804,1949,3102,3102,1902726,131,9780486424540.0,1910.0,3.95,52006,58759,1930,1006,3045,13142,22192,3102
1805,1805,1952,15724396,15724396,21400019,58,9781423160920.0,2015.0,4.26,78157,86588,8632,1560,2450,11297,27788,15724396
1806,1806,1953,54499,54499,2971402,426,9780140439240.0,1850.0,3.97,51856,56208,747,518,2517,13643,20941,54499
1807,1807,1954,89717,89717,3627,89,9780143039980.0,1959.0,3.89,55367,62514,5116,1098,4174,14899,22377,89717
1808,1808,1956,8253,8253,2299540,76,9780060885430.0,1941.0,4.18,63615,68312,831,836,1973,12139,22202,8253
1809,1809,1957,31122,33602148,950769,103,9780312181110.0,1948.0,4.0,56444,65645,6587,941,3334,13581,24645,31122
1810,1810,1958,7933617,7933617,11290776,61,9781905654870.0,2011.0,4.04,56737,63949,2535,1595,3865,12696,18186,7933617
1811,1811,1959,6048530,6048530,6224145,36,9780312383280.0,2009.0,3.98,65904,70872,3795,578,3242,17002,25909,6048530
1812,1812,1962,6587387,6587387,6527865,20,9780441018190.0,2010.0,4.38,71830,77852,2558,181,837,8425,28015,6587387
1813,1813,1964,68488,68488,2406151,62,9780006486020.0,2001.0,4.29,50758,56491,1297,381,1096,7146,21191,68488
1814,1814,1965,20821111,20821111,25217978,39,9780399167840.0,2014.0,3.93,60930,72215,10093,1719,4372,15294,26691,20821111
1815,1815,1966,59810,59810,759792,57,9780515126780.0,1999.0,4.22,50630,52743,1027,506,1433,8997,17025,59810
1816,1816,1968,34262,34262,1625130,47,9780786849080.0,2004.0,4.01,57575,60040,4375,1123,2878,12131,21772,34262
1817,1817,1970,41219,41219,2246190,114,9780679735910.0,1990.0,3.88,56064,59734,3563,2331,4550,12121,19713,41219
1818,1818,1971,2753843,2753843,2779542,31,9781423102280.0,2008.0,3.89,66170,68531,1565,1418,4674,17551,20935,2753843
1819,1819,1974,19581,19581,445057,77,9780671685640.0,1979.0,3.95,53017,55028,1335,1223,3213,12055,19132,19581
1820,1820,1975,65110,65110,838097,50,9780064410150.0,2005.0,4.02,67482,69718,1581,778,3242,15198,24874,65110
1821,1821,1977,65112,65112,838691,51,9780064410170.0,2006.0,3.99,67018,69582,3066,1628,4360,14247,22189,65112
1822,1822,1981,15852756,15852756,21600625,30,,2010.0,4.02,64223,66632,2940,1755,3755,12364,22119,15852756
1823,1823,1983,11479285,11479285,16371399,26,,2011.0,3.88,69350,72690,3706,2392,5354,16350,23352,11479285
1824,1824,1984,58922,58922,2039654,56,9780060775830.0,1942.0,4.14,52974,54257,756,1207,2654,9854,14278,58922
1825,1825,1987,10617,10617,1412598,24,9780452277760.0,1985.0,4.1,52824,56217,651,555,1793,11043,20833,10617
1826,1826,1993,31332,31332,2925979,63,9780345434810.0,1998.0,3.75,54919,57566,756,1129,4866,17158,18670,31332
1827,1827,1994,17337562,17337562,24071049,32,,2013.0,4.24,70029,72847,4490,870,2631,10633,22505,17337562
1828,1828,1997,9565548,9565548,14452295,33,9780547628350.0,2012.0,3.92,70476,74683,7661,2257,4487,15591,27223,9565548
1829,1829,2007,113304,113304,3313414,92,9781903434770.0,2000.0,3.95,60780,68465,3391,751,3450,16442,25758,113304
1830,1830,2012,13140,13140,3236117,92,9780446692660.0,1996.0,3.95,51119,56005,1228,325,1928,14459,23052,13140
1831,1831,2015,83674,83674,3338995,146,9780446364490.0,1992.0,3.51,56428,61065,3458,4612,7891,15859,16846,83674
1832,1832,2016,4494917,4494917,4487466,81,9780593057060.0,2009.0,4.17,51570,59755,2359,411,1270,9698,24969,4494917
1833,1833,2017,4588949,4588949,4638383,60,9780385735290.0,2009.0,4.11,58278,61599,1929,925,2256,11397,21804,4588949
1834,1834,2019,2921082,2921082,2948317,33,9780545060390.0,2008.0,3.83,59536,61950,4229,1998,4684,15438,19737,2921082
1835,1835,2020,603204,603204,1110244,24,9780028610110.0,1998.0,4.02,52708,54604,638,2351,3093,9740,15557,603204
1836,1836,2022,857502,857502,1117836,75,9780486234110.0,1912.0,3.81,56444,56966,187,3439,4915,12528,14415,857502
1837,1837,2026,6138,6138,1044477,260,9780375757850.0,1868.0,3.9,50322,58283,3297,1256,3266,13487,22376,6138
1838,1838,2030,64854,64854,1300442,48,9780449223600.0,1996.0,4.07,52843,54359,551,344,1144,12079,21480,64854
1839,1839,2032,106264,106264,2674739,53,9780618062420.0,1985.0,3.72,53317,60099,2038,1493,5145,17960,19486,106264
1840,1840,2037,28214365,28214365,48242398,31,9780062491790.0,2016.0,3.84,56656,68598,7843,977,3582,16829,31254,28214365
1841,1841,2038,6267237,6267237,6450517,33,9781423102270.0,2009.0,3.95,58724,60659,1477,1319,3966,14229,18144,6267237
1842,1842,2039,133526,133526,1416904,33,9780670175920.0,1948.0,4.18,58571,59275,991,936,2457,10539,16179,133526
1843,1843,2040,17340050,17340050,24075414,33,,2013.0,4.39,71841,74907,6563,819,1740,7986,20950,17340050
1844,1844,2041,10566,10566,4512687,101,9780743289410.0,2006.0,3.65,50721,55149,2911,2537,5722,15068,17223,10566
1845,1845,2043,400354,400354,819071,81,9780061092190.0,1993.0,4.36,54413,62242,1230,127,500,7268,23554,400354
1846,1846,2047,40493,40493,630903,132,9780553381660.0,1982.0,3.98,52572,60665,1858,715,3184,13662,22147,40493
1847,1847,2049,78039,78039,1284999,65,9780192750980.0,1968.0,4.04,52242,54639,1082,805,2203,12113,18250,78039
1848,1848,2050,2985500,2985500,3015943,12,9781416974510.0,2008.0,4.2,53023,54027,1027,864,2373,9210,14432,2985500
1849,1849,2054,5452,5452,1710082,70,9780553375930.0,2005.0,3.82,56485,63863,1581,537,3527,19531,23839,5452
1850,1850,2056,187065,187065,987752,60,9781841492610.0,2004.0,4.01,52823,57444,1177,974,2417,12404,20692,187065
1851,1851,2064,37186,37186,822151,59,9780763625890.0,2000.0,4.34,53245,57557,7221,581,1442,7197,17006,37186
1852,1852,2068,25346,25346,808243,33,9780439771280.0,1997.0,3.73,53706,55632,3748,2274,5082,14242,17616,25346
1853,1853,2069,23219,23219,905861,44,9780060851990.0,2006.0,3.71,54248,56384,1899,1875,4659,16341,18743,23219
1854,1854,2071,11925514,11925514,16885788,57,9781405258210.0,2012.0,4.08,55139,65468,11912,1847,3375,10330,22216,11925514
1855,1855,2074,6539,6539,1454964,103,9780425201440.0,1994.0,4.04,51115,54459,969,261,1652,11962,22349,6539
1856,1856,2075,93722,93722,3220771,48,9780060845540.0,2002.0,3.83,50953,54090,1832,1240,3446,14574,18696,93722
1857,1857,2077,1254951,1254951,1243729,46,9780061345660.0,2007.0,3.63,58717,61682,4277,3110,6491,16567,19363,1254951
1858,1858,2078,19330,19330,1139913,32,9780723258050.0,1986.0,4.36,56807,57461,350,496,1339,7819,15363,19330
1859,1859,2080,24453082,24453082,44044797,65,9781594634710.0,2015.0,3.9,67046,72361,6219,3003,4868,15539,22251,24453082
1860,1860,2083,476543,476543,464779,60,9780373772470.0,2008.0,4.09,63240,65946,2898,1611,3257,11686,20304,476543
1861,1861,2086,34532,34532,583655,65,9780552154280.0,1996.0,4.22,50364,58833,1601,195,1348,9753,21841,34532
1862,1862,2090,15309,15309,2428162,52,9780425204660.0,1994.0,4.11,62189,69306,1737,518,2430,13679,24881,15309
1863,1863,2095,105549,105549,2736871,18,9780007158510.0,1961.0,4.31,52954,55199,809,634,1516,8024,14925,105549
1864,1864,2104,9627755,9627755,14515040,34,9780525425630.0,2014.0,4.1,70995,76687,10433,1449,3640,13319,25409,9627755
1865,1865,2105,38619,38619,38381,49,9780441014900.0,2007.0,4.07,69410,75243,5139,1699,3319,13687,25942,38619
1866,1866,2106,17255265,17255265,23847880,34,,2013.0,4.43,62297,64568,3750,983,1743,6265,15288,17255265
1867,1867,2109,34499,34499,62360,93,9780061020670.0,1988.0,3.87,50746,59718,1400,274,2694,17272,23798,34499
1868,1868,2112,20698530,20698530,40018073,44,9781442426730.0,2015.0,4.17,62907,67887,10332,616,2227,10879,25670,20698530
1869,1869,2116,22055262,22055262,40098252,36,9780765376460.0,2015.0,4.07,61419,73529,11789,928,2643,12742,31219,22055262
1870,1870,2125,24780,24780,1149593,83,9780805080480.0,1964.0,4.0,56593,59286,2416,1074,2364,12851,22277,24780
1871,1871,2126,2355575,2355575,2362332,26,9780441016150.0,2008.0,4.11,66901,71087,2947,975,2936,13049,24190,2355575
1872,1872,2127,770051,770051,2484218,40,9780689829540.0,2000.0,4.13,51185,51695,1306,1301,2405,9226,14141,770051
1873,1873,2134,2722413,2722413,2748013,52,9780061284400.0,2008.0,3.64,63486,67136,3117,3402,7334,18094,19242,2722413
1874,1874,2136,2152,2152,3498000,76,9780452286540.0,2004.0,3.07,53128,56833,3866,4240,12024,21969,12944,2152
1875,1875,2138,7023554,7023554,7270473,37,9780739377730.0,2009.0,3.93,55685,63664,3784,585,3334,16294,22899,7023554
1876,1876,2139,22543496,22543496,41987016,93,,2015.0,4.25,55606,76605,4163,1940,1882,8573,27233,22543496
1877,1877,2141,13454149,13454149,18981122,30,9781452440030.0,2012.0,4.33,53483,61085,3380,662,1678,7250,18797,13454149
1878,1878,2146,11607446,11607446,16550024,58,9780316201580.0,2012.0,4.21,51752,55183,4965,1615,2394,7814,14231,11607446
